latitude,longitude,photocount,marker_title
40.778185,-73.948420,2,1st Ave & E 88th St
40.779332,-73.947591,2,1st Ave & E 90th St
40.780070,-73.947027,1,1st Ave & E 91st St
40.780706,-73.946585,1,1st Ave & E 92nd St
40.781328,-73.946126,1,1st Ave & E 93rd St
40.781932,-73.945674,5,1st Ave & E 94th St
40.782573,-73.945213,1,1st Ave & E 95th St
40.783306,-73.944687,9,1st Ave & E 96th St
40.783955,-73.944220,9,1st Ave & E 97th St
40.728172,-73.984869,7,1st Ave & E 9th St
40.796051,-73.935420,19,1st Ave & Luis Munos Marin Blvd
40.800463,-73.932174,18,1st Ave & Paladino Ave
40.727575,-73.985306,19,1st Ave & Saint Marks Pl
40.680870,-73.998871,2,1st Pl & Clinton St
40.680315,-73.996887,1,1st Pl & Court St
40.775611,-73.936140,4,1st St & 27th Ave
40.774064,-73.936862,13,1st St & Astoria Blvd
40.669443,-73.972840,1,1st St & Prospect Park W
40.706568,-73.754630,4,203rd St & Hollis Ave
40.713580,-73.755083,4,205th St & Jamaica Ave
40.784061,-73.912414,1,20th Ave & 21st St
40.780432,-73.907295,4,20th Ave & 29th St
40.779731,-73.906299,3,20th Ave & 31st St
40.778974,-73.905214,4,20th Ave & 33rd St
40.617110,-73.985236,2,20th Ave & 64th St
40.605769,-73.997044,3,20th Ave & 84th St
40.600208,-74.002830,4,20th Ave & Cropsey Ave
40.786059,-73.915249,15,20th Ave & Shore Blvd
40.776373,-73.904455,4,20th Rd & 37th St
40.775831,-73.903777,4,20th Rd & 38th St
40.774797,-73.902351,2,20th Rd & 41st St
40.774370,-73.901566,4,20th Rd & 42nd St
40.773945,-73.900735,1,20th Rd & 43rd St
40.664391,-73.996906,3,20th St & 3rd Ave
40.659239,-73.988416,3,20th St & 7th Ave
40.770662,-73.771816,1,214th Pl & 34th Ave
40.769909,-73.769256,1,215th Pl & 35th Ave
40.779246,-73.773705,1,215th St & 26th Ave
40.769727,-73.770170,1,215th St & 35th Ave
40.764682,-73.768726,1,215th St & 40th Ave
40.762833,-73.768184,1,215th St & 42nd Ave
40.712140,-73.742452,2,216th St & 104th Ave
40.716445,-73.737606,1,218th St & 98th Ave
40.782291,-73.914601,1,21st Ave & 21st St
40.777995,-73.908491,13,21st Ave & 31st St
40.775221,-73.904563,1,21st Ave & 38th St
40.772656,-73.900962,2,21st Ave & 45th St
40.771645,-73.899514,1,21st Ave & 47th St
40.771142,-73.898797,12,21st Ave & 48th St
40.607229,-73.991946,1,21st Ave & 79th St
40.779930,-73.917466,1,21st St & 22nd Rd
40.776090,-73.922164,1,21st St & 24th Rd
40.774021,-73.924518,2,21st St & 25th Rd
40.769893,-73.927801,1,21st St & 30th Ave
40.764384,-73.932499,2,21st St & 33rd Ave
40.663821,-73.997526,2,21st St & 3rd Ave
40.661349,-73.993420,4,21st St & 5th Ave
40.740445,-73.949928,2,21st St & Borden Ave
40.775465,-73.922926,5,21st St & Hoyt Ave
40.741716,-73.949493,8,21st St & I- 495
40.744627,-73.948523,1,21st St & Jackson Ave
40.678210,-73.746474,2,223rd St & Merrick Blvd
40.676298,-73.746473,1,224th St & 135th Ave
40.721652,-73.731029,2,224th St & Jamaica Ave
40.676742,-73.742184,1,228th St & Merrick Blvd
40.673167,-73.743284,1,229th St & 137th Ave
40.780150,-73.845107,2,22nd Ave & 123rd St
40.663264,-73.998106,9,22nd St & 3rd Ave
40.662120,-73.996227,1,22nd St & 4th Ave
40.752058,-73.942702,2,22nd St & Bridge Plz N
40.733272,-73.738013,1,232nd St & Hillside Ave
40.675173,-73.737811,1,232nd St & Merrick Blvd
40.768878,-73.868636,5,23rd Ave & 102nd St
40.662703,-73.998685,3,23rd St & 3rd Ave
40.754294,-73.939460,1,23rd St & 40th Ave
40.661556,-73.996778,1,23rd St & 4th Ave
40.658896,-73.992381,1,23rd St & 6th Ave
40.723795,-73.726484,1,241st St & Jamaica Ave
40.662925,-73.735667,1,247th St & Memphis Ave
40.741979,-73.722816,5,247th St & Union Tpke
40.775904,-73.920521,1,24th Ave & 23rd St
40.775415,-73.919820,1,24th Ave & 24th St
40.771524,-73.914312,2,24th Ave & 33rd St
40.599255,-73.989395,1,24th Ave & 86th St
40.661072,-73.997488,1,24th St & 4th Ave
40.773686,-73.741869,1,250th St & 39th Rd
40.773197,-73.741303,1,250th St & 40th Ave
40.762879,-73.733832,1,250th St & 51st Ave
40.768350,-73.737493,3,250th St & Northern Blvd
40.763489,-73.734339,3,250th St & Van Zandt Ave
40.764532,-73.872684,1,25th Ave & 97th St
40.592312,-73.993152,2,25th Ave & Cropsey Ave
40.780612,-73.912204,2,25th St & 21st Ave
40.768633,-73.925070,1,25th St & 30th Ave
40.661568,-73.999870,13,25th St & 3rd Ave
40.753487,-73.937944,1,25th St & 40th Ave
40.752228,-73.939106,1,25th St & 41st Ave
40.660514,-73.998081,1,25th St & 4th Ave
40.776779,-73.934510,6,26th Ave & 2nd St
40.776450,-73.933502,4,26th Ave & 3rd St
40.776156,-73.932604,7,26th Ave & 4th St
40.661014,-74.000451,4,26th St & 3rd Ave
40.659870,-73.998528,1,26th St & 4th Ave
40.775315,-73.935272,12,27th Ave & 2nd St
40.774994,-73.934269,5,27th Ave & 3rd St
40.774706,-73.933378,20,27th Ave & 4th St
40.774216,-73.931811,3,27th Ave & 8th St
40.773975,-73.931047,3,27th Ave & 9th St
40.591674,-73.986514,1,27th Ave & Bath Ave
40.779640,-73.910822,2,27th St & 21st Ave
40.754350,-73.936006,1,27th St & 39th Ave
40.659309,-73.999109,4,27th St & 4th Ave
40.777807,-73.913068,3,27th St & Ditmars Blvd
40.586495,-73.988325,1,28th Ave & Cropsey Ave
40.771990,-73.918897,3,28th St & Hoyt Ave
40.772347,-73.826570,3,29th Ave & Union St
40.775066,-73.913853,1,29th St & 23rd Ave
40.762092,-73.927517,1,29th St & 33rd Ave
40.753525,-73.934454,1,29th St & 39th Ave
40.658188,-74.000274,1,29th St & 4th Ave
40.776839,-73.911691,2,29th St & Ditmars Blvd
40.771500,-73.918203,10,29th St & Hoyt Ave
40.671984,-73.993905,3,2nd Ave & 10th St
40.670195,-73.995392,2,2nd Ave & 13th St
40.645158,-74.021023,1,2nd Ave & 57th St
40.673214,-73.992878,2,2nd Ave & 8th St
40.672594,-73.993392,1,2nd Ave & 9th St
40.789320,-73.943372,1,2nd Ave & E 104th St
40.790630,-73.942434,3,2nd Ave & E 106th St
40.791908,-73.941503,1,2nd Ave & E 108th St
40.793192,-73.940560,3,2nd Ave & E 110th St
40.793820,-73.940101,2,2nd Ave & E 111th St
40.795082,-73.939189,3,2nd Ave & E 113th St
40.798320,-73.936817,2,2nd Ave & E 118th St
40.730363,-73.986381,4,2nd Ave & E 11th St
40.799571,-73.935905,2,2nd Ave & E 120th St
40.801985,-73.934151,26,2nd Ave & E 124th St
40.804077,-73.932648,10,2nd Ave & E 127th St
40.804610,-73.932265,6,2nd Ave & E 128th St
40.730979,-73.985998,4,2nd Ave & E 12th St
40.731642,-73.985450,2,2nd Ave & E 13th St
40.732326,-73.984954,2,2nd Ave & E 14th St
40.734242,-73.983551,6,2nd Ave & E 17th St
40.724300,-73.990829,6,2nd Ave & E 1st St
40.735997,-73.982265,3,2nd Ave & E 20th St
40.737889,-73.980905,21,2nd Ave & E 23rd St
40.738541,-73.980433,3,2nd Ave & E 24th St
40.739161,-73.979976,2,2nd Ave & E 25th St
40.740390,-73.979072,10,2nd Ave & E 27th St
40.741632,-73.978169,4,2nd Ave & E 29th St
40.744768,-73.975887,58,2nd Ave & E 34th St
40.745434,-73.975392,20,2nd Ave & E 35th St
40.747293,-73.974057,25,2nd Ave & E 38th St
40.748525,-73.973144,8,2nd Ave & E 40th St
40.750484,-73.971714,2,2nd Ave & E 43rd St
40.753633,-73.969428,10,2nd Ave & E 48th St
40.754880,-73.968519,9,2nd Ave & E 50th St
40.755505,-73.968065,4,2nd Ave & E 51st St
40.756132,-73.967607,2,2nd Ave & E 52nd St
40.757998,-73.966241,7,2nd Ave & E 55th St
40.758625,-73.965788,4,2nd Ave & E 56th St
40.759977,-73.964801,2,2nd Ave & E 58th St
40.760609,-73.964328,9,2nd Ave & E 59th St
40.726761,-73.988994,2,2nd Ave & E 5th St
40.761893,-73.963407,8,2nd Ave & E 61st St
40.763723,-73.962060,2,2nd Ave & E 64th St
40.764373,-73.961609,9,2nd Ave & E 65th St
40.764901,-73.961235,4,2nd Ave & E 66th St
40.765602,-73.960690,5,2nd Ave & E 67th St
40.727382,-73.988546,4,2nd Ave & E 6th St
40.770756,-73.956941,2,2nd Ave & E 75th St
40.771394,-73.956479,7,2nd Ave & E 76th St
40.727963,-73.988130,2,2nd Ave & E 7th St
40.723748,-73.991222,29,2nd Ave & E Houston St
40.797010,-73.937773,12,2nd Ave & Luis Munos Marin Blvd
40.728578,-73.987680,11,2nd Ave & Saint Marks Pl
40.680053,-73.999264,1,2nd Pl & Clinton St
40.742865,-73.958630,1,2nd St & 51st Ave
40.740786,-73.959333,6,2nd St & 54th Ave
40.672260,-73.980428,2,2nd St & 6th Ave
40.742175,-73.958867,4,2nd St & Borden Ave
40.771494,-73.931271,4,30th Ave & 12th St
40.762759,-73.912596,1,30th Ave & 43rd St
40.761514,-73.883592,1,30th Ave & 85th St
40.759829,-73.906301,14,30th Ave & Hobart St
40.763894,-73.914993,1,30th Ave & Steinway St
40.753121,-73.933697,2,30th St & 39th Ave
40.657706,-74.000987,1,30th St & 4th Ave
40.762363,-73.926172,2,30th St & Broadway
40.762456,-73.919485,1,31st Ave & 36th St
40.758954,-73.888806,2,31st Ave & 79th St
40.779325,-73.906802,12,31st St & 20th Rd
40.772288,-73.915395,3,31st St & 24th Ave
40.765215,-73.922753,4,31st St & 30th Dr
40.764357,-73.923462,1,31st St & 31st Ave
40.657145,-74.001570,1,31st St & 4th Ave
40.770776,-73.917257,17,31st St & Hoyt Ave
40.751636,-73.933827,2,31st St & Queens Plz E
40.755435,-73.907084,7,32nd Ave & 54th St
40.757694,-73.885741,1,32nd Ave & 82nd St
40.758371,-73.879239,1,32nd Ave & 89th St
40.766917,-73.835483,1,32nd Ave & Downing St
40.766714,-73.836355,1,32nd Ave & Higgins St
40.767754,-73.831915,2,32nd Ave & Linden Pl
40.770732,-73.916178,1,32nd St & 24th Rd
40.656582,-74.002145,1,32nd St & 4th Ave
40.766579,-73.833415,3,33rd Ave & Prince St
40.766830,-73.938635,1,33rd Rd & Vernon Blvd
40.778277,-73.906064,11,33rd St & 20th Rd
40.763585,-73.921880,1,33rd St & 31st Ave
40.755843,-73.928151,1,33rd St & 36th Ave
40.657102,-74.004507,3,33rd St & 3rd Ave
40.769796,-73.916817,1,33rd St & Astoria Blvd
40.767979,-73.783394,1,34th Ave & 205th St
40.768749,-73.780802,1,34th Ave & 208th St
40.766438,-73.829076,1,34th Rd & Leavitt St
40.752552,-73.929717,1,34th St & 38th Ave
40.750718,-73.894891,1,35th Ave & 71st St
40.752287,-73.880024,1,35th Ave & 87th St
40.752971,-73.873511,5,35th Ave & 94th St
40.768978,-73.773770,1,35th Ave & Bell Blvd
40.763748,-73.835049,2,35th Ave & Collins Pl
40.753332,-73.871771,4,35th Ave & Junction Blvd
40.764716,-73.830683,2,35th Ave & Linden Pl
40.764088,-73.833317,1,35th Ave & Prince St
40.777595,-73.905577,12,35th St & 20th Rd
40.760221,-73.937486,1,36th Ave & 14th St
40.756961,-73.930541,5,36th Ave & 30th St
40.762000,-73.942507,8,36th Ave & Vernon Blvd
40.761367,-73.833797,1,36th Rd & Bud Pl
40.777957,-73.903792,4,36th St & 20th Ave
40.776955,-73.905016,1,36th St & 20th Rd
40.746088,-73.928548,1,36th St & 43rd Ave
40.654351,-74.004495,3,36th St & 4th Ave
40.744194,-73.928932,1,36th St & Queens Blvd
40.752786,-73.866265,1,37th Ave & 101st St
40.753006,-73.865421,1,37th Ave & 102nd St
40.753486,-73.863596,2,37th Ave & 104th St
40.754956,-73.853840,5,37th Ave & 114th St
40.764606,-73.819305,1,37th Ave & 147th St
40.749565,-73.886154,2,37th Ave & 80th St
40.750828,-73.874078,25,37th Ave & 93rd St
40.751550,-73.870836,6,37th Ave & Junction Blvd
40.760937,-73.832741,12,37th Ave & Prince St
40.773383,-73.752167,7,37th Ave & West Dr
40.653799,-74.005072,1,37th St & 4th Ave
40.752081,-73.926464,1,37th St & Queens Plz E
40.756213,-73.936586,2,38th Ave & 24th St
40.749620,-73.869675,2,38th Ave & Junction Blvd
40.776976,-73.902367,1,38th St & 20th Ave
40.767013,-73.761724,4,39th Ave & 222nd St
40.748710,-73.911902,9,39th Ave & 52nd St
40.765317,-73.771901,1,39th Ave & Bell Blvd
40.759679,-73.832335,2,39th Ave & Prince St
40.749380,-73.867500,1,39th Ave & Roosevelt Ave
40.640610,-73.986287,1,39th St & 13th Ave
40.652597,-74.006099,2,39th St & 4th Ave
40.670265,-73.992022,7,3rd Ave & 11th St
40.797640,-73.818247,1,3rd Ave & 150th St
40.667851,-73.994034,3,3rd Ave & 15th St
40.662345,-73.999629,7,3rd Ave & 24th St
40.660457,-74.001026,6,3rd Ave & 27th St
40.660116,-74.001939,1,3rd Ave & 28th St
40.659576,-74.002506,1,3rd Ave & 29th St
40.657665,-74.003931,2,3rd Ave & 32nd St
40.656744,-74.005443,1,3rd Ave & 34th St
40.655988,-74.005690,1,3rd Ave & 35th St
40.655431,-74.006261,11,3rd Ave & 36th St
40.655057,-74.007202,2,3rd Ave & 37th St
40.654552,-74.007781,3,3rd Ave & 38th St
40.653746,-74.008006,2,3rd Ave & 39th St
40.652630,-74.009191,4,3rd Ave & 41st St
40.650390,-74.011529,1,3rd Ave & 45th St
40.649828,-74.012113,1,3rd Ave & 46th St
40.649273,-74.012697,1,3rd Ave & 47th St
40.646474,-74.015603,1,3rd Ave & 52nd St
40.643879,-74.018872,1,3rd Ave & 57th St
40.641936,-74.020262,1,3rd Ave & 60th St
40.639305,-74.023535,1,3rd Ave & 65th St
40.633516,-74.026951,6,3rd Ave & 72nd St
40.617942,-74.033320,1,3rd Ave & 94th St
40.685323,-73.980703,3,3rd Ave & Atlantic Ave
40.681523,-73.983276,2,3rd Ave & Baltic St
40.683411,-73.981996,8,3rd Ave & Bergen St
40.824856,-73.908883,1,3rd Ave & Boston Rd
40.822322,-73.910678,3,3rd Ave & Brook Ave
40.684047,-73.981563,12,3rd Ave & Dean St
40.803705,-73.935805,3,3rd Ave & Dr Martin Luther King Jr Blvd
40.791575,-73.944672,3,3rd Ave & E 106th St
40.793503,-73.943256,1,3rd Ave & E 109th St
40.730697,-73.989072,7,3rd Ave & E 10th St
40.794140,-73.942804,1,3rd Ave & E 110th St
40.797263,-73.940519,9,3rd Ave & E 115th St
40.798629,-73.939522,9,3rd Ave & E 117th St
40.731307,-73.988635,10,3rd Ave & E 11th St
40.800514,-73.938143,8,3rd Ave & E 120th St
40.804377,-73.935327,2,3rd Ave & E 126th St
40.805003,-73.934867,3,3rd Ave & E 127th St
40.805594,-73.934422,6,3rd Ave & E 128th St
40.810488,-73.927998,2,3rd Ave & E 137th St
40.732583,-73.987689,2,3rd Ave & E 13th St
40.811939,-73.925560,5,3rd Ave & E 140th St
40.812419,-73.924617,1,3rd Ave & E 141st St
40.813321,-73.922862,8,3rd Ave & E 143rd St
40.814180,-73.921195,2,3rd Ave & E 145th St
40.814556,-73.920460,6,3rd Ave & E 146th St
40.815530,-73.918584,2,3rd Ave & E 148th St
40.733280,-73.987196,26,3rd Ave & E 14th St
40.733973,-73.986695,4,3rd Ave & E 15th St
40.826494,-73.907724,1,3rd Ave & E 165th St
40.827775,-73.907225,1,3rd Ave & E 166th St
40.831079,-73.905814,5,3rd Ave & E 168th St
40.832752,-73.904995,1,3rd Ave & E 169th St
40.734610,-73.986226,6,3rd Ave & E 16th St
40.839699,-73.900082,1,3rd Ave & E 172nd St
40.850776,-73.894027,1,3rd Ave & E 180th St
40.854147,-73.890854,3,3rd Ave & E 183rd St
40.858710,-73.891086,1,3rd Ave & E 188th St
40.735775,-73.985371,11,3rd Ave & E 18th St
40.736363,-73.984952,5,3rd Ave & E 19th St
40.737537,-73.984091,9,3rd Ave & E 21st St
40.738158,-73.983654,2,3rd Ave & E 22nd St
40.740718,-73.981757,3,3rd Ave & E 26th St
40.741953,-73.980861,4,3rd Ave & E 28th St
40.742577,-73.980410,8,3rd Ave & E 29th St
40.745717,-73.978120,25,3rd Ave & E 34th St
40.746383,-73.977655,11,3rd Ave & E 35th St
40.748240,-73.976304,15,3rd Ave & E 38th St
40.750094,-73.974950,17,3rd Ave & E 41st St
40.755826,-73.970758,1,3rd Ave & E 50th St
40.756454,-73.970309,5,3rd Ave & E 51st St
40.758950,-73.968480,10,3rd Ave & E 55th St
40.762832,-73.965643,4,3rd Ave & E 61st St
40.765831,-73.963467,1,3rd Ave & E 66th St
40.769058,-73.961103,10,3rd Ave & E 71st St
40.769751,-73.960593,7,3rd Ave & E 72nd St
40.771694,-73.959184,1,3rd Ave & E 75th St
40.774970,-73.956796,1,3rd Ave & E 80th St
40.780758,-73.952575,1,3rd Ave & E 89th St
40.781396,-73.952122,4,3rd Ave & E 90th St
40.782021,-73.951657,1,3rd Ave & E 91st St
40.782627,-73.951197,4,3rd Ave & E 92nd St
40.783263,-73.950735,3,3rd Ave & E 93rd St
40.783897,-73.950279,3,3rd Ave & E 94th St
40.786520,-73.948361,3,3rd Ave & E 98th St
40.787137,-73.947920,5,3rd Ave & E 99th St
40.686576,-73.979846,14,3rd Ave & Lafayette Ave
40.854899,-73.890374,2,3rd Ave & Lorillard Pl
40.797956,-73.940012,6,3rd Ave & Luis Munos Marin Blvd
40.684691,-73.981128,9,3rd Ave & Pacific St
40.666897,-73.994761,15,3rd Ave & Prospect Ave
40.682776,-73.982424,3,3rd Ave & St Marks Pl
40.685964,-73.980254,3,3rd Ave & State St
40.729895,-73.989976,21,3rd Ave & Stuyvesant St
40.816102,-73.917599,3,3rd Ave & Willis Ave
40.672802,-73.983287,2,3rd St & 5th Ave
40.755181,-73.941215,2,40th Ave & 21st St
40.752281,-73.935598,4,40th Ave & 29th St
40.751959,-73.934759,2,40th Ave & 30th St
40.640064,-73.986870,1,40th St & 13th Ave
40.654695,-74.011103,6,40th St & 2nd Ave
40.745552,-73.923916,1,40th St & 43rd Ave
40.652015,-74.006685,2,40th St & 4th Ave
40.751846,-73.852273,5,41st Ave & 114th St
40.764847,-73.762045,1,41st Ave & 221st St
40.751406,-73.937560,1,41st Ave & 28th St
40.750987,-73.936779,4,41st Ave & 29th St
40.759888,-73.823946,1,41st Ave & Bowne St
40.749656,-73.936135,2,41st Ave & Queens Plz E
40.756486,-73.831328,1,41st Rd & Frame Pl
40.769261,-73.909110,1,41st St & Astoria Blvd
40.762554,-73.771410,1,42nd Ave & 213th St
40.747517,-73.863497,3,42nd Ave & National St
40.748966,-73.939658,3,42nd Rd & Hunter St
40.640273,-73.990239,1,42nd St & 12th Ave
40.637616,-73.985836,1,42nd St & 14th Ave
40.654919,-74.014481,1,42nd St & 1st Ave
40.650910,-74.007820,2,42nd St & 4th Ave
40.747157,-73.862859,1,43rd Ave & 102nd St
40.750659,-73.945669,2,43rd Ave & 21st St
40.744370,-73.913716,1,43rd Ave & 51st St
40.742616,-73.903435,1,43rd Ave & 61st St
40.745603,-73.868083,1,43rd Ave & Junction Blvd
40.769556,-73.906080,1,43rd St & 23rd Ave
40.768901,-73.906888,1,43rd St & Astoria Blvd
40.771330,-73.903905,1,43rd St & Ditmars Blvd
40.747673,-73.945077,1,44th Dr & 23rd St
40.747151,-73.942460,1,44th Dr & Jackson Ave
40.747359,-73.947606,1,45th Ave & 21st St
40.746670,-73.947837,6,45th Rd & 21st St
40.774441,-73.898775,3,45th St & 20th Ave
40.645245,-74.002999,1,45th St & 7th Ave
40.745976,-73.948066,1,46th Ave & 21st St
40.743232,-73.870505,4,46th Ave & 94th St
40.751808,-73.817300,1,46th Ave & Robinson St
40.745711,-73.950471,1,46th Rd & 11th St
40.745287,-73.948303,1,46th Rd & 21st St
40.629859,-73.979036,1,46th St & 18th Ave
40.773084,-73.899100,3,46th St & 20th Rd
40.760799,-73.910868,1,46th St & 30th Rd
40.744907,-73.918347,2,46th St & 43rd Ave
40.648665,-74.010178,1,46th St & 4th Ave
40.757863,-73.913292,1,46th St & Newtown Rd
40.741265,-73.920018,1,47th Ave & 45th St
40.740409,-73.906391,2,47th Ave & 59th St
40.640146,-73.997571,1,47th St & 10th Ave
40.629450,-73.979861,1,47th St & 18th Ave
40.756192,-73.763426,1,48th Ave & 217th St
40.740383,-73.928738,1,48th Ave & 37th St
40.762478,-73.907312,1,48th St & 28th Ave
40.758320,-73.910683,1,48th St & 31st Ave
40.640908,-74.000346,1,48th St & 9th Ave
40.756258,-73.912384,1,48th St & Newtown Rd
40.742868,-73.951052,3,49th Ave & 11th St
40.742523,-73.949233,2,49th Ave & 21st St
40.741185,-73.942313,1,49th Ave & 27th St
40.743872,-73.956208,1,49th Ave & 5th St
40.749024,-73.914678,4,49th St & 39th Ave
40.648329,-74.014150,1,49th St & 3rd Ave
40.767764,-73.901604,9,49th St & Astoria Blvd
40.612827,-74.033652,5,4th Ave & 100th St
40.663324,-73.995179,1,4th Ave & 20th St
40.615725,-74.031241,1,4th Ave & 5th Ave
40.630857,-74.025073,1,4th Ave & 75th St
40.616694,-74.030857,5,4th Ave & 94th St
40.613401,-74.033164,1,4th Ave & 99th St
40.732731,-73.990034,2,4th Ave & E 12th St
40.734416,-73.989902,11,4th Ave & E 14th St
40.620513,-74.029281,1,4th Ave & Forest Pl
40.677439,-73.996497,2,4th Pl & Smith St
40.672196,-73.983792,2,4th St & 5th Ave
40.669917,-73.979072,1,4th St & 7th Ave
40.745530,-73.852494,4,50th Ave & 111th St
40.742282,-73.951794,9,50th Ave & 11th St
40.737894,-73.923535,1,50th Ave & 42nd St
40.736966,-73.897761,1,50th Ave & 67th St
40.742454,-73.952710,2,50th Ave & Jackson Ave
40.742739,-73.954140,1,50th Ave & Vernon Blvd
40.634471,-73.992707,1,50th St & 13th Ave
40.764223,-73.903741,8,50th St & 25th Ave
40.757562,-73.909067,2,50th St & 31st Ave
40.645106,-74.010319,1,50th St & 5th Ave
40.742672,-73.914991,1,50th St & Queens Blvd
40.743469,-73.914826,1,50th St & Roosevelt Ave
40.741698,-73.952000,25,51st Ave & 11st St
40.741137,-73.949683,5,51st Ave & 21st St
40.741936,-73.953840,9,51st Ave & Jackson Ave
40.754291,-73.909007,1,51st St & Broadway
40.742826,-73.914017,2,51st St & Queens Blvd
40.743316,-73.855025,1,52nd Ave & Corona Ave
40.737611,-73.876541,3,52nd Ave & Justice Ave
40.747291,-73.912147,12,52nd St & 39th Dr
40.645314,-74.013679,2,52nd St & 4th Ave
40.744192,-73.912470,1,52nd St & Roosevelt Ave
40.757161,-73.750419,3,53rd Ave & Horatio Pkwy
40.737225,-73.875694,1,53rd Ave & Justice Ave
40.631456,-73.992246,1,53rd St & 14th Ave
40.744462,-73.911510,1,53rd St & Roosevelt Ave
40.742824,-73.851302,1,54th Ave & 111th St
40.731648,-73.882391,1,54th Ave & 83rd St
40.736047,-73.876941,8,54th Ave & Queens Blvd
40.735383,-73.877588,3,54th Ave & Seabury St
40.642865,-74.012647,1,54th St & 5th Ave
40.742211,-73.911059,4,54th St & Queens Blvd
40.744750,-73.910543,1,54th St & Roosevelt Ave
